season,tournament,tournament_key,surface,surface_speed,matches_used,ace_rate,service_win_rate
2000,Delray Beach,delray beach,Hard,0.9537306781920866,31,0.05934265707540657,0.6322132146956198
2000,Doha,doha,Hard,0.8576497268631413,31,0.0497678771893473,0.6036144385428873
2000,Dubai,dubai,Hard,0.7790529946683629,31,0.039188375818241465,0.5792767886543996
2000,Hong Kong,hong kong,Hard,0.9974238885488215,31,0.079565671254098,0.6205493521267605
2000,Indian Wells Masters,indian wells masters,Hard,1.0186375550603988,63,0.08002445631022918,0.6294368314446953
2000,Indianapolis,indianapolis,Hard,0.9806769971488664,55,0.0738582751985813,0.6218427551011585
2000,London,london,Hard,1.0748200582880756,31,0.09085706598983256,0.6380233315900269
2000,Long Island,long island,Hard,0.9626976358136418,47,0.07331599900875813,0.6145488221595674
2000,Los Angeles,los angeles,Hard,1.0198655071229221,31,0.08453980592215535,0.6229731268720944
2000,Marseille,marseille,Hard,1.0864370010542435,31,0.0972233046851271,0.6333840427588846
2000,Memphis,memphis,Hard,1.0414241877483177,47,0.08652217888878565,0.6296482211088062
2000,Miami Masters,miami masters,Hard,0.9718523559519844,95,0.07120826180953062,0.6219686158823495
2000,Rotterdam,rotterdam,Hard,1.1139556891962896,31,0.1027367194128819,0.6372672027004472
2000,San Jose,san jose,Hard,0.9489006780750774,31,0.06566019659862468,0.620206219882349
2000,Scottsdale,scottsdale,Hard,0.8518189997918666,31,0.048410708416460425,0.6030854373346312
2000,Shanghai,shanghai,Hard,0.8884030535323733,31,0.05384831646238447,0.6111891675248793
2000,St. Petersburg,st petersburg,Hard,1.027830195149539,31,0.08963534045191351,0.6186563350946767
2000,Stockholm,stockholm,Hard,1.0131457547710896,31,0.07854779377526375,0.6292469804992952
2000,Stuttgart Masters,stuttgart masters,Hard,1.0075668598593628,47,0.08222202780565202,0.6210102686559172
2000,Sydney,sydney,Hard,0.9844081399764096,31,0.06921395800033603,0.6307512926335629
2000,Tashkent,tashkent,Hard,1.0324845883276852,31,0.09927191501468972,0.6057820213382639
2000,Tokyo,tokyo,Hard,0.9574122356365358,55,0.07235097143032271,0.6136570081020648
2000,Toulouse,toulouse,Hard,1.1671108594615942,31,0.10325217499506502,0.6686185891783378
2000,US Open,us open,Hard,1.0720174019199367,127,0.09155297113758969,0.63567309477533
2000,Vienna,vienna,Hard,0.9480591425190578,31,0.07147301440329107,0.6107889159160915
2000,Washington,washington,Hard,1.0200940453499272,55,0.08508761612946861,0.6222249457670809
2001,Acapulco,acapulco,Clay,1.2323438459517728,31,0.08909173719818507,0.6461350470415045
2001,Amsterdam,amsterdam,Clay,1.0518486128420628,31,0.05602669832303852,0.619144877557538
